PriceHub;TradeDate;WtdAvgPrice;Change;DailyVolumeMWh;NumberTrades;NumberCounterparties
ABC;2/10/2016;19.41;-0.36;19200;23;12
ABC;2/11/2016;18.51;-0.9;8400;17;10
ABC;2/12/2016;18.69;0.18;24000;30;15
ABC;2/16/2016;18.4;-0.29;12000;27;12
ABC;2/17/2016;17.29;-1.11;16000;37;13
ABC;2/18/2016;17.19;-0.1;21600;27;12
ABC;2/19/2016;18.25;1.06;6800;15;11
ABC;2/22/2016;17.23;-1.02;5200;13;10
ABC;2/23/2016;17.03;-0.2;13200;33;11
ABC;2/24/2016;16.8;-0.23;12800;30;12
ABC;2/25/2016;16.46;-0.34;23200;25;11
ABC;2/26/2016;17.69;1.23;10800;22;9
ABC;2/29/2016;16.11;-1.58;10400;21;13
ABC;3/1/2016;16.34;0.23;8000;13;11
ABC;3/2/2016;16.14;-0.2;8800;22;12
ABC;3/3/2016;16.46;0.32;15200;19;11
ABC;3/4/2016;17.3;0.84;10800;23;14
ABC;3/7/2016;15.72;-1.58;14800;33;15
ABC;3/8/2016;15.64;-0.08;11200;25;13
ABC;3/9/2016;15.73;0.09;10000;24;13
ABC;3/10/2016;14.73;-1;22400;25;13
ABC;3/11/2016;14.99;0.26;12000;27;10
ABC;3/14/2016;16.14;1.15;16000;36;16
ABC;3/15/2016;17.64;1.5;13200;33;15
ABC;3/16/2016;18.58;0.94;11200;25;10
ABC;3/17/2016;19.53;0.95;24000;27;14
ABC;3/18/2016;20.52;0.99;9200;21;13
ABC;3/21/2016;17.66;-2.86;8000;20;13
ABC;3/22/2016;16.82;-0.84;17600;20;13
ABC;3/23/2016;18.32;1.5;18400;22;16
ABC;3/24/2016;17.6;-0.72;11200;27;15
ABC;3/28/2016;17.2;-0.4;13600;33;16
ABC;3/29/2016;18.22;1.02;12800;32;13
ABC;3/30/2016;18.42;0.2;12800;32;16
ABC;3/31/2016;18.35;-0.07;20800;25;16
ABC;4/1/2016;18.8;0.45;13200;33;16
ABC;4/4/2016;19.38;0.58;11200;28;15
ABC;4/5/2016;19.68;0.3;17200;43;20
ABC;4/6/2016;18.92;-0.76;13200;30;16
ABC;4/7/2016;18.75;-0.17;25600;26;12
ABC;4/8/2016;18.7;-0.05;15200;37;17
ABC;4/11/2016;18.39;-0.31;16400;40;18
ABC;4/12/2016;18.19;-0.2;18400;39;15
ABC;4/13/2016;18.21;0.02;16000;37;17
ABC;4/14/2016;17.87;-0.34;16800;17;11
ABC;4/15/2016;20.73;2.86;15200;38;16
ABC;4/18/2016;19.91;-0.82;16000;34;15
ABC;4/19/2016;21.11;1.2;14000;31;14
ABC;4/20/2016;21.91;0.8;15200;33;15
ABC;4/21/2016;18.67;-3.24;32800;41;21
ABC;4/22/2016;17.72;-0.95;9600;23;14
ABC;4/25/2016;17.47;-0.25;9200;20;14
ABC;4/26/2016;19.12;1.65;12800;31;18
ABC;4/27/2016;17.78;-1.34;7200;18;16
ABC;4/28/2016;16.91;-0.87;6400;8;9
ABC;4/29/2016;19.88;2.97;7600;18;12
ABC;5/2/2016;20.74;0.86;10000;25;14
ABC;5/3/2016;21.9;1.16;7200;18;14
ABC;5/4/2016;21.77;-0.13;8800;20;13
ABC;5/5/2016;18.16;-3.61;20000;25;14
ABC;5/6/2016;20.38;2.22;5600;14;9
ABC;5/9/2016;19.72;-0.66;12000;27;10
ABC;5/10/2016;20.69;0.97;14800;37;18
ABC;5/11/2016;22.5;1.81;16800;42;16
ABC;5/12/2016;20.13;-2.37;21600;27;14
ABC;5/13/2016;18.59;-1.54;8800;18;12
ABC;5/16/2016;17.3;-1.29;17600;42;15
ABC;5/17/2016;17.74;0.44;20000;50;21
ABC;5/18/2016;17.6;-0.14;12400;31;15
ABC;5/19/2016;16.41;-1.19;15200;19;12
ABC;5/20/2016;15.53;-0.88;9600;23;11
ABC;5/23/2016;15.86;0.33;11200;21;11
ABC;5/24/2016;16.36;0.5;10800;27;13
ABC;5/25/2016;16.38;0.02;23200;29;15
ABC;5/26/2016;15.72;-0.66;7600;18;13
ABC;5/27/2016;19.95;4.23;15200;32;14
ABC;5/31/2016;21.16;1.21;14800;37;17
ABC;6/1/2016;26.57;5.41;13200;31;19
ABC;6/2/2016;28.25;1.68;35200;40;19
ABC;6/3/2016;31.2;2.95;16000;40;19
ABC;6/6/2016;25.09;-6.11;13200;28;16
ABC;6/7/2016;22.03;-3.06;15600;36;16
ABC;6/8/2016;22.65;0.62;15600;39;18
ABC;6/9/2016;22.5;-0.15;31200;34;20
ABC;6/10/2016;23.04;0.54;12800;30;19
ABC;6/13/2016;21.94;-1.1;16400;31;18
ABC;6/14/2016;21.95;0.01;18400;46;21
ABC;6/15/2016;21.58;-0.37;19600;44;18
ABC;6/16/2016;21.86;0.28;42400;52;17
ABC;6/17/2016;64.93;43.07;28000;68;19
ABC;6/20/2016;56.66;-8.27;25600;63;18
ABC;6/21/2016;40.78;-15.88;22800;57;18
ABC;6/22/2016;33.1;-7.68;22800;54;21
ABC;6/23/2016;29.41;-3.69;38400;48;17
ABC;6/24/2016;44.02;14.61;18800;47;17
ABC;6/27/2016;40.12;-3.9;23200;53;23
ABC;6/28/2016;31.14;-8.98;35200;44;19
ABC;6/29/2016;33.11;1.97;35200;39;18
ABC;7/1/2016;35.79;2.68;18400;46;15
ABC;7/5/2016;31.09;-4.7;7600;19;14
ABC;7/6/2016;28.8;-2.29;14000;26;13
ABC;7/7/2016;29.16;0.36;24000;30;15
ABC;7/8/2016;30.18;1.02;18800;40;13
ABC;7/11/2016;30.37;0.19;19600;39;14
ABC;7/12/2016;34.83;4.46;16800;36;14
ABC;7/13/2016;36.5;1.67;16800;40;17
ABC;7/14/2016;34.27;-2.23;30400;27;12
ABC;7/15/2016;39.93;5.66;19200;45;15
ABC;7/18/2016;36.91;-3.02;17200;40;13
ABC;7/19/2016;37.82;0.91;22400;49;17
ABC;7/20/2016;52.15;14.33;16400;39;16
ABC;7/21/2016;59.04;6.89;52800;65;17
ABC;7/22/2016;49.49;-9.55;29600;72;18
ABC;7/25/2016;45.92;-3.57;21600;51;14
ABC;7/26/2016;55.32;9.4;21200;52;16
ABC;7/27/2016;70.93;15.61;48000;55;18
ABC;7/28/2016;36.86;-34.07;16400;35;14
ABC;7/29/2016;31.84;-5.02;10800;24;11
ABC;8/1/2016;32.03;0.19;16800;36;15
ABC;8/2/2016;31.93;-0.1;11200;27;14
ABC;8/3/2016;32.77;0.84;17600;42;16
ABC;8/4/2016;32.14;-0.63;34400;39;18
ABC;8/5/2016;40.84;8.7;12800;32;16
ABC;8/8/2016;35.34;-5.5;10000;25;9
ABC;8/9/2016;31.1;-4.24;14400;33;10
ABC;8/10/2016;31.49;0.39;8400;21;12
ABC;8/11/2016;36.09;4.6;22400;27;19
ABC;8/12/2016;55.71;19.62;7600;19;14
ABC;8/15/2016;62.48;6.77;9200;23;13
ABC;8/16/2016;55.53;-6.95;7600;19;11
ABC;8/17/2016;45.63;-9.9;6000;15;13
ABC;8/18/2016;37.39;-8.24;20800;26;14
ABC;8/19/2016;33.76;-3.63;16800;40;18
ABC;8/22/2016;33.67;-0.09;14800;32;13
ABC;8/23/2016;32.9;-0.77;8400;16;12
ABC;8/24/2016;32.83;-0.07;12800;32;17
ABC;8/25/2016;29.82;-3.01;22400;20;13
ABC;8/26/2016;33.07;3.25;14800;37;15
ABC;8/29/2016;32.26;-0.81;11600;25;12
ABC;8/30/2016;32.51;0.25;22000;45;17
ABC;8/31/2016;28.57;-3.94;40000;45;15
ABC;9/1/2016;25.45;-3.12;15600;31;12
ABC;9/2/2016;25.68;0.23;11200;27;12
ABC;9/6/2016;25.2;-0.48;24400;40;15
ABC;9/7/2016;22.93;-2.27;14400;28;11
ABC;9/8/2016;26.62;3.69;27200;34;13
ABC;9/9/2016;24.89;-1.73;12400;27;11
ABC;9/12/2016;24.22;-0.67;10800;25;15
ABC;9/13/2016;25.39;1.17;10400;24;16
ABC;9/14/2016;26.58;1.19;10400;25;16
ABC;9/15/2016;25.34;-1.24;24000;27;15
ABC;9/16/2016;29.25;3.91;6800;16;11
ABC;9/19/2016;26.65;-2.6;22400;48;16
ABC;9/20/2016;27.01;0.36;6800;17;12
ABC;9/21/2016;26.35;-0.66;10400;26;15
ABC;9/22/2016;25.12;-1.23;34400;41;17
ABC;9/23/2016;35.23;10.11;18400;45;18
ABC;9/26/2016;29.64;-5.59;19200;45;17
ABC;9/27/2016;27.29;-2.35;14800;37;14
ABC;9/28/2016;24.87;-2.42;27200;34;14
ABC;9/29/2016;24;-0.87;13200;30;16
ABC;9/30/2016;23.21;-0.79;13600;33;18
ABC;10/3/2016;23.5;0.29;9200;23;16
ABC;10/4/2016;23.19;-0.31;17200;42;19
ABC;10/5/2016;22.46;-0.73;9600;23;16
ABC;10/6/2016;25.03;2.57;25600;30;17
ABC;10/7/2016;30.82;5.79;8400;20;15
ABC;10/10/2016;29.7;-1.12;14000;35;22
ABC;10/11/2016;28.01;-1.69;9600;23;16
ABC;10/12/2016;27.04;-0.97;8400;19;13
ABC;10/13/2016;23.36;-3.68;21600;24;17
ABC;10/14/2016;24.8;1.44;4000;7;10
ABC;10/17/2016;28.1;3.3;13600;33;17
ABC;10/18/2016;30.54;2.44;16800;41;22
ABC;10/19/2016;33.48;2.94;18800;47;20
ABC;10/20/2016;27.45;-6.03;20800;25;16
ABC;10/21/2016;26.48;-0.97;18000;44;22
ABC;10/24/2016;25.41;-1.07;16000;38;21
ABC;10/25/2016;26.48;1.07;11600;28;17
ABC;10/26/2016;29.38;2.9;12000;27;11
ABC;10/27/2016;25.27;-4.11;20800;26;13
ABC;10/28/2016;23.24;-2.03;14400;36;18
ABC;10/31/2016;23.41;0.17;12800;32;17
ABC;11/1/2016;23.35;-0.06;11600;28;16
ABC;11/2/2016;22.22;-1.13;10000;25;14
ABC;11/3/2016;19.66;-2.56;33600;32;16
ABC;11/4/2016;19.77;0.11;16000;35;20
ABC;11/7/2016;22.17;2.4;15600;31;17
ABC;11/8/2016;19.68;-2.49;14400;15;11
ABC;11/9/2016;19.44;-0.24;24800;31;16
ABC;11/10/2016;20.29;0.85;15600;39;16
ABC;11/14/2016;17.75;-2.54;10400;26;12
ABC;11/15/2016;17.32;-0.43;15600;39;16
ABC;11/16/2016;17.19;-0.13;10000;25;16
ABC;11/17/2016;17.15;-0.04;24000;29;14
ABC;11/18/2016;18.43;1.28;8000;20;10
ABC;11/21/2016;19.1;0.67;20000;24;15
ABC;11/22/2016;18.38;-0.72;12000;28;16
ABC;11/23/2016;18.34;-0.04;19200;19;11
ABC;11/28/2016;22.08;3.74;12800;31;16
ABC;11/29/2016;24.75;2.67;3200;8;7
ABC;11/30/2016;26.58;1.83;7200;18;11
ABC;12/1/2016;26.45;-0.13;8000;9;8
ABC;12/2/2016;30.89;4.44;8800;17;12
ABC;12/5/2016;30.11;-0.78;13200;31;17
ABC;12/6/2016;32.16;2.05;13200;33;13
ABC;12/7/2016;33.7;1.54;14800;36;17
ABC;12/8/2016;28.65;-5.05;16000;20;11
ABC;12/9/2016;30.34;1.69;11600;28;17
ABC;12/12/2016;32.77;2.43;13200;30;16
ABC;12/13/2016;29.43;-3.34;10400;23;13
ABC;12/14/2016;28.78;-0.65;11200;26;16
ABC;12/15/2016;29.8;1.02;32800;40;19
ABC;12/16/2016;28.55;-1.25;10800;25;16
ABC;12/19/2016;28.35;-0.2;8800;21;10
ABC;12/20/2016;27.58;-0.77;9600;10;11
ABC;12/21/2016;25.5;-2.08;11200;13;10
ABC;12/22/2016;26.23;0.73;5600;14;8
ABC;12/27/2016;25.86;-0.37;9200;22;15
ABC;12/28/2016;25.53;-0.33;7200;18;12
ABC;12/29/2016;23.63;-1.9;9600;12;9
ABC;12/30/2016;33.39;9.76;7600;17;16
ABC;1/3/2017;27.14;-6.25;10800;27;17
